Wall time,Step,Value
1756407492.099121,897,0.0009967206278815866
1756407512.346518,901,0.00099668325856328
1756407547.8303444,908,0.0009966174839064479
1756407557.5079143,910,0.00099659850820899
1756407587.6543663,916,0.000996541348285973
1756407597.8297033,918,0.0009965222561731935
1756407670.0643256,932,0.0009963868651539087
1756407675.064348,933,0.0009963770862668753
1756407725.5864234,943,0.0009962785989046097
1756407740.718528,946,0.000996248796582222
1756407786.5832758,955,0.000996158691123128
1756407806.3939078,959,0.000996118295006454
1756407827.3407269,963,0.0009960777824744582
1756408128.7127922,972,0.0009959855815395713
1756408133.7435448,973,0.0009959753369912505
1756408163.9818852,979,0.0009959132876247168
1756408168.7697296,980,0.0009959028102457523
1756408193.7101314,985,0.0009958506561815739
1756408283.8377743,1003,0.000995660200715065
1756408299.0968862,1006,0.0009956280700862408
1756408344.3021412,1015,0.0009955308632925153
1756408494.6517563,1045,0.0009951993124559522
1756408560.117729,1058,0.0009950519306585193
1756408589.8866832,1064,0.0009949831292033195
1756408605.2834373,1067,0.000994948553852737
1756408615.3898513,1069,0.0009949255036190152
1756408635.262878,1073,0.0009948790539056063
1756408665.899249,1079,0.0009948090882971883
1756408691.305551,1084,0.0009947505313903093
1756408741.0298588,1094,0.0009946322534233332
1756408770.7181258,1100,0.0009945606580004096
1756408795.8212392,1105,0.000994500587694347
1756408845.6045969,1115,0.000994379515759647
1756408870.414162,1120,0.0009943185141310096
1756409056.4000192,1157,0.0009938569273799658
1756409329.8339095,1161,0.0009938059374690056
1756409334.8297982,1162,0.0009937931317836046
1756409339.7978072,1163,0.0009937803260982037
1756409430.416004,1181,0.0009935478447005153
1756409490.2537491,1193,0.000993390567600727
1756409495.1652427,1194,0.0009933772962540388
1756409526.093631,1200,0.0009932979010045528
1756409561.887509,1207,0.0009932046523317695
1756409692.7636178,1233,0.000992852495983243
1756409752.258283,1245,0.000992686953395605
1756409806.8647053,1256,0.000992533634416759
1756409822.1025732,1259,0.0009924916084855795
1756409838.0643537,1262,0.0009924493497237563
1756409938.5628512,1282,0.0009921649470925331
1756409967.3370826,1288,0.0009920785669237375
1756410002.9375093,1295,0.000991977285593748
1756410033.4263625,1301,0.000991889857687056
1756410113.1543252,1317,0.0009916545823216438
1756410127.9649956,1320,0.000991610111668706
1756410183.717306,1331,0.0009914460824802518
1756410198.7187254,1334,0.0009914010297507048
1756410213.8806982,1337,0.000991355860605836
1756410218.790338,1338,0.0009913407266139984
1756410716.5770006,1386,0.0009906018385663629
1756410731.7396195,1389,0.000990554690361023
1756410746.671151,1392,0.0009905074257403612
1756410751.6638715,1393,0.0009904915932565928
1756410861.727672,1415,0.00099014095030725
1756410922.5503378,1427,0.0009899470023810863
1756410932.396024,1429,0.0009899145225062966
1756410953.1562755,1433,0.0009898493299260736
1756410972.8986914,1437,0.0009897840209305286
1756410992.049813,1441,0.0009897183626890182
1756411116.6057522,1466,0.0009893038077279925
1756411121.3934555,1467,0.0009892870439216495
1756411177.9661767,1478,0.0009891019435599446
1756411219.0527415,1486,0.0009889663197100163
1756411238.7410724,1490,0.0009888982167467475
1756411248.8368855,1492,0.0009888641070574522
1756411333.334837,1509,0.0009885719045996666
1756411409.4228055,1524,0.0009883109014481306
1756411429.2570627,1528,0.0009882408194243908
1756411811.5178905,1553,0.000987798091955483
1756411891.5419843,1569,0.0009875104296952486
1756411896.6059215,1570,0.0009874923853203654
1756411971.3187482,1585,0.000987219624221325
1756411990.6587963,1589,0.0009871463989838958
1756412070.8580117,1605,0.0009868512861430645
1756412076.1307712,1606,0.000986832776106894
1756412142.3165977,1619,0.0009865905158221722
1756412187.2618482,1628,0.0009864214807748795
1756412212.6466298,1633,0.0009863270679488778
1756412237.3935516,1638,0.0009862324222922325
1756412252.8385346,1641,0.0009861754951998591
1756412277.6048775,1646,0.0009860802674666047
1756412293.0754504,1649,0.0009860229911282659
1756412352.906439,1661,0.0009857927216216922
1756412392.552521,1669,0.0009856382384896278
1756412427.7649953,1676,0.0009855023818090558
1756412462.428266,1683,0.0009853658266365528
1756412508.4874818,1692,0.000985189457423985
1756412529.052357,1696,0.0009851106442511082
1756412539.0236013,1698,0.0009850711794570088
1756412549.2442713,1700,0.0009850317146629095
1756412564.453329,1703,0.0009849723428487778
1756412599.870338,1710,0.0009848333429545164
1756412644.2251549,1719,0.0009846538305282593
1756412694.990746,1729,0.0009844531305134296
1756412715.1366155,1733,0.0009843724546954036
1756412725.1470537,1735,0.0009843320585787296
1756413004.1190796,1738,0.000984271289780736
1756413029.0695107,1743,0.0009841698920354247
1756413043.4082742,1746,0.0009841088904067874
1756413048.4467523,1747,0.0009840885177254677
1756413053.5198212,1748,0.000984068145044148
1756413148.6377397,1767,0.000983678619377315
1756413192.9581,1776,0.0009834924712777138
1756413222.9053807,1782,0.0009833677904680371
1756413257.8360548,1789,0.0009832216892391443
1756413263.1071715,1790,0.0009832008508965373
1756413308.9678686,1799,0.000983012025244534
1756413344.3202221,1806,0.0009828645270317793
1756413449.6678443,1827,0.000982418074272573
1756413469.8443344,1831,0.0009823323925957084
1756413520.5511372,1841,0.0009821172570809722
1756413540.5410087,1845,0.0009820308769121766
1756413586.3894744,1854,0.0009818357648327947
1756413651.2181659,1867,0.0009815520606935024
1756413666.6290667,1870,0.0009814862860366702
1756413696.1590214,1876,0.0009813543874770403
1756413705.6163256,1878,0.0009813103824853897
1756413876.7607362,1912,0.000980553450062871
1756413907.1101937,1918,0.0009804184082895517
1756414243.3803732,1935,0.0009800331899896264
1756414253.2520158,1937,0.0009799875551834702
1756414293.572484,1945,0.000979804783128202
1756414308.5249295,1948,0.000979736098088324
1756414318.481743,1950,0.0009796901140362024
1756414409.559044,1968,0.0009792748605832458
1756414479.5544353,1982,0.0009789488976821303
1756414489.2243047,1984,0.000978902098722756
1756414579.693152,2002,0.0009784790454432368
1756414600.462073,2006,0.0009783843997865915
1756414640.7484407,2014,0.0009781946428120136
1756414726.2573655,2031,0.000977788702584803
1756414756.6229756,2037,0.0009776445804163814
1756414877.0099344,2061,0.0009770633187144995
1756414943.6257935,2074,0.000976745504885912
1756414958.0659711,2077,0.0009766718139871955
1756414962.9781606,2078,0.00097664725035429
1756414973.3992543,2080,0.000976598123088479
1756414983.153626,2082,0.0009765488211996853
1756415002.318114,2086,0.0009764502174220979
1756415022.4496946,2090,0.0009763513808138669
1756415057.6641812,2097,0.0009761779219843447
1756415132.8195298,2112,0.0009758041705936193
1756415561.9698317,2146,0.0009749464807100594
1756415581.8997898,2150,0.0009748446173034608
1756415617.2495577,2157,0.0009746658615767956
1756415662.6749814,2166,0.0009744351264089346
1756415723.4834573,2178,0.0009741259273141623
1756415773.6695678,2188,0.0009738669032230973
1756415783.6386168,2190,0.0009738149237819016
1756415793.263163,2192,0.0009737629443407059
1756415798.188816,2193,0.0009737369255162776
1756415818.683093,2197,0.0009736326755955815
1756415833.6231303,2200,0.0009735543862916529
1756415873.2584102,2208,0.0009733450133353472
1756415893.2931097,2212,0.0009732400649227202
1756415993.4627984,2232,0.000972712179645896
1756416018.3152535,2237,0.0009725794079713523
1756416023.1028912,2238,0.0009725528070703149
1756416032.975094,2240,0.00097249960526824
1756416047.6087897,2243,0.0009724196861498058
1756416067.9547467,2247,0.0009723129332996905
1756416073.103523,2248,0.0009722862159833312
1756416108.134169,2255,0.0009720989037305117
1756416122.9856858,2258,0.0009720184025354683
1756416148.081117,2263,0.0009718840592540801
1756416242.9484704,2282,0.0009713705512695014
1756416293.472122,2292,0.000971098430454731
1756416324.368668,2298,0.0009709346340969205
1756416354.1874907,2304,0.0009707703138701618
1756416373.9558015,2308,0.000970660534221679
1756416695.9014678,2320,0.0009703300311230123
1756416700.672079,2321,0.0009703023824840784
1756416826.9094582,2346,0.0009696076740510762
1756416872.1489468,2355,0.0009693556930869818
1756416958.7345002,2372,0.0009688769932836294
1756417049.077909,2390,0.0009683661628514528
1756417054.0086167,2391,0.0009683376993052661
1756417064.1404364,2393,0.0009682806557975709
1756417113.544369,2403,0.000967994739767164
1756417133.0841985,2407,0.0009678800706751645
1756417283.3007345,2437,0.0009670134750194848
1756417324.0841897,2445,0.0009667804697528481
1756417359.0191963,2452,0.0009665759862400591
1756417368.7925026,2454,0.0009665174293331802
1756417379.1720452,2456,0.0009664588724263012
1756417404.124659,2461,0.0009663121891207993
1756417529.8196275,2486,0.0009655741159804165
1756417534.7225442,2487,0.0009655444300733507
1756417584.6768458,2497,0.000965246872510761
1756417594.7017655,2499,0.0009651872096583247
1756417619.8471057,2504,0.0009650379070080817
1756417953.747299,2518,0.0009646181133575737
1756417983.4012308,2524,0.0009644374367780983
1756418028.8286512,2533,0.0009641656070016325
1756418104.2101176,2548,0.0009637104230932891
1756418124.6129935,2552,0.0009635885362513363
1756418134.6293528,2554,0.000963527534622699
1756418200.361454,2567,0.0009631298016756773
1756418260.4947584,2579,0.0009627608233131468
1756418320.8811712,2591,0.000962390098720789
1756418370.6633856,2601,0.0009620797936804593
1756418400.5553992,2607,0.0009618930052965879
1756418486.0253575,2624,0.0009613614529371262
1756418516.0515358,2630,0.0009611730347387493
1756418521.2473571,2631,0.0009611415443941951
1756418561.277937,2639,0.0009608895052224398
1756418591.25652,2645,0.0009606999810785055
1756418622.2402425,2651,0.000960509991273284
1756418647.569626,2656,0.0009603513171896338
1756418763.7297351,2679,0.0009596175514161587
1756418798.714829,2686,0.0009593929280526936
1756418823.6929514,2691,0.0009592321584932506
1756419158.012538,2704,0.0009588126558810472
1756419193.1762884,2711,0.0009585859370417893
1756419268.6610172,2726,0.0009580980404280126
1756419329.4733508,2738,0.0009577057790011168
1756419345.0983078,2741,0.0009576074662618339
1756419415.7650077,2755,0.0009571471018716693
1756419420.8807988,2756,0.0009571141563355923
1756419431.2625384,2758,0.0009570481488481164
1756419590.6811218,2790,0.0009559859172441065
1756419595.3928158,2791,0.0009559525060467422
1756419600.540249,2792,0.0009559190948493779
1756419635.2342954,2799,0.0009556848672218621
1756419689.8879292,2810,0.000955315656028688
1756419765.5316627,2825,0.0009548098314553499
1756419790.6414642,2830,0.0009546406217850745
1756419939.7819998,2860,0.0009536190773360431
1756420003.9935274,2873,0.0009531729738228023
1756420050.4797783,2882,0.0009528630180284381
1756420097.6631138,2891,0.0009525520727038383
1756420391.392344,2897,0.0009523442131467164
1756420411.5905623,2901,0.0009522053878754377
1756420496.5899796,2918,0.000951613299548626
1756420506.2515361,2920,0.0009515434503555298
1756420511.4316862,2921,0.0009515084675513208
1756420570.606434,2933,0.0009510880336165428
1756420746.8550131,2968,0.0009498519357293844
1756420787.2113516,2976,0.0009495673584751785
1756420902.8766963,2999,0.0009487448842264712
1756420948.2409282,3008,0.0009484213660471141
1756420957.9906583,3010,0.0009483493631705642
1756420967.6152072,3012,0.0009482772438786924
1756420987.9499583,3016,0.0009481329470872879
1756420993.1357033,3017,0.0009480968583375216
1756421047.9319668,3028,0.0009476989507675171
1756421062.675874,3031,0.0009475901606492698
1756421102.9742854,3039,0.0009472995880059898
1756421117.7239661,3042,0.000947190448641777
1756421239.1382341,3066,0.000946313317399472
1756421259.734598,3070,0.0009461664594709873
1756421270.3176672,3072,0.0009460929431952536
1756421345.2911441,3087,0.0009455402032472193
1756421688.306839,3100,0.0009450590005144477
1756421802.8424523,3123,0.0009442028240300715
1756421878.4765139,3138,0.0009436410618945956
1756421919.0783365,3146,0.0009433403611183167
1756421943.6856802,3151,0.0009431520593352616
1756421968.8214896,3156,0.000942963466513902
1756421988.9427722,3160,0.0009428123594261706
1756421998.8472118,3162,0.000942736747674644
1756422078.975316,3178,0.0009421301074326038
1756422170.0914729,3196,0.0009414440719410777
1756422174.987581,3197,0.0009414058295078576
1756422210.3840835,3204,0.0009411379578523338
1756422225.3741937,3207,0.0009410229395143688
1756422347.0001104,3231,0.000940099242143333
1756422362.5192058,3234,0.0009399833506904542
1756422397.6895416,3241,0.000939712394028902
1756422412.9670613,3244,0.000939596095122397
1756422417.9259136,3245,0.0009395573288202286
1756422428.329996,3247,0.0009394797380082309
1756422433.3142223,3248,0.0009394409134984016
1756422557.2037127,3273,0.000938466633670032
1756422884.4696052,3282,0.0009381141280755401
1756423005.3649669,3306,0.0009371694759465754
1756423045.9325078,3314,0.0009368531173095107
1756423115.3800545,3328,0.0009362976998090744
1756423120.2566087,3329,0.0009362579439766705
1756423145.4196668,3334,0.0009360589901916683
1756423205.1052837,3346,0.0009355802903883159
1756423350.153318,3375,0.000934416544623673
1756423360.6473894,3377,0.0009343359270133078
1756423370.6190636,3379,0.0009342552511952817
1756423411.6042337,3387,0.0009339321404695511
1756423496.6191852,3404,0.0009332431363873184
1756423521.935901,3409,0.0009330398170277476
1756423631.6608064,3431,0.0009321419638581574
1756423646.71259,3434,0.0009320190874859691
1756423672.1589766,3439,0.0009318140801042318
1756423727.4151874,3450,0.0009313620394095778
1756423738.0679142,3452,0.0009312797337770462
1756423773.3444989,3459,0.0009309911984018981
1756423803.849948,3465,0.0009307434083893895
1756423839.4565597,3472,0.000930453825276345
1756424151.8397532,3478,0.0009302052203565836
1756424166.9612114,3481,0.0009300807141698897
1756424251.797451,3498,0.0009293734328821301
1756424312.2814364,3510,0.0009288721485063434
1756424327.4228144,3513,0.000928746594581753
1756424362.6229935,3520,0.0009284531697630882
1756424443.675329,3536,0.0009277804638259113
1756424453.7980435,3538,0.0009276961791329086
1756424484.3440506,3544,0.0009274430340155959
1756424504.054207,3548,0.0009272740571759641
1756424584.4539957,3564,0.0009265962871722877
1756424669.7056718,3581,0.000925872940570116
1756424769.2530448,3601,0.0009250178118236363
1756424859.1252465,3619,0.0009242443484254181
1756424869.2639413,3621,0.0009241582010872662
1756424879.6316829,3623,0.0009240719373337924
1756424894.6226096,3626,0.0009239425417035818
1756424910.3197176,3629,0.0009238130878657103
1756424995.9935567,3646,0.0009230772848241031
1756425051.0154448,3657,0.0009225995163433254
1756425415.9114444,3671,0.0009219894418492913
1756425566.2479787,3701,0.0009206747636198997
1756425576.5547948,3703,0.0009205867536365986
1756425696.8994763,3727,0.0009195272577926517
1756425717.1938872,3731,0.0009193500736728311
1756425727.1362164,3733,0.0009192613651975989
1756425757.8527873,3739,0.0009189951233565807
1756425773.278572,3742,0.0009188618278130889
1756425783.2242186,3744,0.0009187728865072131
1756425828.0609763,3753,0.0009183722431771457
1756425863.2990503,3760,0.0009180600172840059
1756425927.7607586,3773,0.0009174786973744631
1756425968.2789607,3781,0.0009171200217679143
1756426033.0247257,3794,0.000916535675060004
1756426043.1086004,3796,0.0009164456278085709
1756426058.3181815,3799,0.0009163104114122689
1756426119.2007434,3811,0.0009157687309198081
1756426138.9694686,3815,0.0009155878215096891
1756426164.3468661,3820,0.0009153613937087357
1756426174.83554,3822,0.0009152707643806934
1756426224.7922704,3832,0.0009148169192485511
1756426244.9725585,3836,0.0009146350785158575
1756426660.3110266,3865,0.0009133114363066852
1756426685.778168,3870,0.0009130822727456689
1756426719.6601298,3877,0.0009127610246650875
1756426850.99443,3903,0.0009115630527958274
1756426941.23179,3921,0.0009107294026762247
1756426980.6744492,3929,0.0009103577467612922
1756427016.0685077,3936,0.0009100319584831595
1756427036.267616,3940,0.0009098455775529146
1756427091.6491015,3951,0.000909332069568336
1756427122.2453434,3957,0.0009090514504350722
1756427153.1389008,3963,0.000908770423848182
1756427264.2939773,3985,0.0009077367139980197
1756427319.5857942,3996,0.000907217850908637
1756427344.0259683,4001,0.0009069815860129893
1756427388.946202,4010,0.0009065556223504245
1756427393.7003746,4011,0.000906508241314441
1756427453.6560786,4023,0.0009059388539753854
1756427508.5427864,4034,0.0009054155088961124
1756427523.9473746,4037,0.000905272550880909
1756427575.1198394,4047,0.0009047953644767404
1756428083.1344337,4094,0.000902538129594177
1756428108.4149973,4099,0.0009022965678013861
1756428113.5911634,4100,0.0009022482554428279
1756428163.2676554,4110,0.0009017643169499934
1756428529.3765607,4183,0.0008981993305496871
1756428584.3725963,4194,0.0008976572426036
1756428589.5320876,4195,0.0008976079407148063
1756428599.506873,4197,0.0008975092205218971
1756428609.4050505,4199,0.0008974104421213269
1756428624.7623005,4202,0.0008972622454166412
1756428629.3553677,4203,0.0008972128271125257
1756428754.9586575,4228,0.0008959737024269998
1756428780.4288056,4233,0.0008957250975072384
1756428795.6008527,4236,0.0008955757948569953
1756428836.2057579,4244,0.0008951772470027208
1756429164.3188984,4255,0.0008946281159296632
1756429210.0460846,4264,0.0008941778796724975
1756429224.75288,4267,0.0008940276456996799
1756429229.6129932,4268,0.0008939775289036334
1756429304.2614477,4283,0.0008932246710173786
1756429385.120882,4299,0.0008924190187826753
1756429414.956002,4305,0.0008921162225306034
1756429435.6308885,4309,0.0008919141255319118
1756429481.1930535,4318,0.0008914588252082467
1756429490.5548012,4320,0.0008913575438782573
1756429535.4940734,4329,0.0008909012540243566
1756429555.4331725,4333,0.0008906981674954295
1756429585.450856,4339,0.0008903932175599039
1756429611.153522,4344,0.000890138850081712
1756429741.7831929,4370,0.0008888118900358677
1756429786.5686078,4379,0.0008883509435690939
1756429861.6627069,4394,0.0008875807980075479
1756429896.86832,4401,0.0008872206090018153
1756429926.3159635,4407,0.0008869115263223648
1756429946.6312554,4411,0.0008867052383720875
1756429951.5724092,4412,0.0008866536081768572
1756430047.6553402,4431,0.0008856713538989425
1756430062.5960581,4434,0.0008855158812366426
1756430380.6778412,4440,0.0008852047612890601
1756430531.0126624,4470,0.0008836434572003782
1756430560.9133658,4476,0.000883330125361681
1756430580.2902238,4480,0.0008831210434436798
1756430635.5081174,4491,0.000882545136846602
1756430645.4606318,4493,0.0008824403048492968
1756430732.2687356,4510,0.000881547573953867
1756430737.4555168,4511,0.0008814949542284012
1756430832.8887563,4530,0.0008804935496300459
1756430837.9046152,4531,0.0008804407552815974
1756430852.6627042,4534,0.00088028225582093
1756430897.001824,4543,0.0008798062917776406
1756430952.5723412,4554,0.0008792234002612531
1756431076.9496567,4579,0.0008778941701166332
1756431092.2254705,4582,0.000877734215464443
1756431147.4007373,4593,0.0008771470747888088
1756431162.3362188,4596,0.0008769867126829922
1756431172.5421202,4598,0.0008768797852098942
1756431182.659422,4600,0.0008767727995291352
1756431243.481388,4612,0.0008761300123296678
1756431329.311954,4629,0.0008752169669605792
1756431714.6754055,4650,0.0008740851189941168
1756431750.2695022,4657,0.0008737068274058402
1756431790.5396857,4665,0.0008732739952392876
1756431810.5671432,4669,0.0008730572881177068
1756431846.3124003,4676,0.0008726777159608901
1756431851.431354,4677,0.0008726234664209187
1756431856.527783,4678,0.0008725691586732864
1756431907.2404263,4688,0.000872025906573981
1756432035.2729354,4714,0.0008706087828613818
1756432060.3676982,4719,0.000870335497893393
1756432141.5977511,4735,0.0008694592979736626
1756432196.380907,4746,0.0008688554516993463
1756432216.473943,4750,0.0008686356013640761
1756432221.3824828,4751,0.0008685805951245129
1756432260.35423,4759,0.0008681403705850244
1756432275.6703744,4762,0.0008679750608280301
1756432280.4973557,4763,0.000867919996380806
1756432290.5271137,4765,0.0008678097510710359
1756432305.9856234,4768,0.0008676442666910589
1756432351.1627598,4777,0.0008671474643051624
1756432371.1695244,4781,0.0008669263916090131
1756432406.942,4788,0.0008665391360409558
1756432411.9742537,4789,0.0008664837805554271
1756432442.2460747,4795,0.0008661514148116112
1756432472.241127,4801,0.0008658186416141689
1756432482.5420358,4803,0.0008657076978124678
1756432497.326632,4806,0.0008655411656945944
1756432962.6027956,4841,0.0008635916747152805
1756433022.854598,4853,0.0008629205403849483
1756433118.270509,4872,0.0008618551073595881
1756433128.4368205,4874,0.0008617427665740252
1756433223.9281673,4893,0.0008606734918430448
1756433233.651821,4895,0.0008605607436038554
1756433238.4767454,4896,0.0008605043403804302
1756433333.9323354,4915,0.0008594311075285077
1756433454.3639443,4939,0.0008580705034546554
1756433469.9560132,4942,0.0008579000714235008
1756433534.939975,4955,0.0008571604266762733
1756433575.283913,4963,0.0008567044278606772
1756433619.7985907,4972,0.0008561907452531159
1756433634.9402711,4975,0.0008560193818993866
1756433644.787352,4977,0.0008559050620533526
1756433649.9752266,4978,0.0008558479021303356
1756433720.026699,4992,0.000855046499054879
1756433760.1723535,5000,0.0008545877644792199
1756434156.7114887,5022,0.000853323086630553
1756434186.460842,5028,0.0008529773913323879
1756434201.430471,5031,0.000852804456371814
1756434235.8815954,5038,0.0008524004952050745
1756434300.9214187,5051,0.0008516491507180035
1756434311.219864,5053,0.0008515333756804466
1756434316.229124,5054,0.0008514755172654986
1756434352.3420825,5061,0.0008510701009072363
1756434443.0780642,5079,0.0008500254480168223
1756434558.5311263,5102,0.0008486862643621862
1756434583.710897,5107,0.000848394469358027
1756434684.6088402,5127,0.0008472250774502754
1756434695.0063813,5129,0.0008471079636365175
1756434724.672404,5135,0.0008467562729492784
1756434855.7942924,5161,0.0008452286710962653
1756434881.055344,5166,0.0008449341985397041
1756434946.3673906,5179,0.000844167429022491
1756434966.42793,5183,0.0008439312223345041
1756435056.9859633,5201,0.0008428663713857532
1756435096.813003,5209,0.000842392211779952
1756435499.2410345,5232,0.0008410256123170257
1756435514.222874,5235,0.0008408470312133431
1756435519.404855,5236,0.0008407874847762287
1756435539.0398314,5240,0.0008405491826124489
1756435543.8910022,5241,0.0008404895779676735
1756435675.0993648,5267,0.0008389369468204677
1756435791.2942154,5290,0.0008375583565793931
1756435856.6795776,5303,0.0008367770351469517
1756435937.0085838,5319,0.0008358134073205292
1756435991.5863042,5330,0.0008351495489478111
1756436071.5879245,5346,0.0008341820794157684
1756436141.9095438,5360,0.0008333336445502937
1756436147.2082362,5361,0.0008332729921676219
1756436162.3637292,5364,0.0008330909186042845
1756436247.9673543,5381,0.0008320577908307314
1756436657.1383078,5405,0.0008305948576889932
1756436667.2780962,5407,0.0008304727380163968
1756436738.0588584,5421,0.0008296167943626642
1756436833.120867,5440,0.0008284524665214121
1756436838.1210964,5441,0.0008283910574391484
1756436847.9551373,5443,0.0008282682974822819
1756436872.9302762,5448,0.0008279612520709634
1756437013.5311408,5476,0.0008262377232313156
1756437057.5760036,5485,0.0008256822475232184
1756437092.3761141,5492,0.0008252497646026313
1756437112.0585995,5496,0.00082500244025141
1756437142.3549013,5502,0.0008246311917901039
1756437172.2590635,5508,0.0008242595940828323
1756437197.2685397,5513,0.00082394975470379
1756437212.1509724,5516,0.0008237637230195105
1756437222.413208,5518,0.0008236396824941039
1756437298.5272682,5533,0.0008227081270888448
1756437343.603771,5542,0.000822148285806179
1756437383.9299655,5550,0.0008216500282287598
1756437468.7265613,5567,0.0008205894846469164
1756437494.520474,5572,0.0008202771423384547
1756437505.051572,5574,0.0008201521122828126
1756437565.4617343,5586,0.0008194012916646898
1756437575.6861062,5588,0.000819276028778404
1756437605.644556,5594,0.0008189000654965639
1756437946.4044633,5606,0.00081814726581797
1756437971.2885468,5611,0.0008178332354873419
1756438021.116318,5621,0.0008172045345418155
1756438071.723208,5631,0.0008165749604813755
1756438212.789205,5659,0.0008148077758960426
1756438222.8128386,5661,0.0008146812906488776
1756438243.3159533,5665,0.0008144282037392259
1756438318.2408464,5680,0.0008134780800901353
1756438524.3785927,5721,0.0008108714828267694
1756438539.3642576,5724,0.0008106802124530077
1756438629.3668153,5742,0.0008095310186035931
1756438684.2035546,5753,0.0008088274043984711
1756438719.32642,5760,0.0008083791472017765
1756438804.5284429,5777,0.0008072888595052063
1756438819.4532273,5780,0.0008070961921475828
1756438844.5174975,5785,0.0008067749440670013
1756438865.9707305,5790,0.0008064535213634372
1756439182.1168559,5796,0.00080606754636392
1756439241.6179583,5808,0.000805294665042311
1756439246.7324219,5809,0.0008052301709540188
1756439330.873392,5826,0.0008041331311687827
1756439346.5396843,5829,0.0008039392996579409
1756439381.6579194,5836,0.0008034867350943387
1756439518.6298974,5863,0.0008017374202609062
1756439528.7910693,5865,0.0008016076171770692
1756439563.7570224,5872,0.000801153015345335
1756439654.516559,5890,0.0007999822846613824
